id,jobFilingNumber,borough,house_number,street_name,address,zip_code,job_type,permit_status,filing_date,issuance_date,job_description,estimated_job_costs,owner_name,owner_business_name,applicant_business_name,applicant_license,latitude,longitude,community_board,council_district,census_tract,nta,source
dob-now-B00998383-S4,B00998383-S4,BROOKLYN,1490,MCDONALD AVENUE,1490 MCDONALD AVENUE,10018,New Building,Objections,2026-03-27T04:00:00.000Z,2026-04-03T18:10:53.000Z,"Other | Cellar-SO-1912-B00998383-I1, Floor Number(s)-10-SO-1009-B00998383-I1, Floor Number(s)-11-SO-1280-B00",0,Bronx Gardens Rehabilitation LLC,Bronx Gardens Rehabilitation LLC,Bronx Gardens Rehabilitation LLC,073548,40.616591,-73.974487,312,44,448,Mapleton-Midwood (West),NYC DOB NOW Build Job Application Filings
dob-now-X01323413-I1,X01323413-I1,BRONX,1491,WEST AVENUE,1491 WEST AVENUE,10001,Alteration,Chief Plan Examiner/ Assistant Chief Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-04-14T23:38:38.000Z,Other | Roof,416960,Private Owner,N/A,N/A,102029,40.836909,-73.861458,209,18,21602,Parkchester,NYC DOB NOW Build Job Application Filings
dob-now-B01378881-I1,B01378881-I1,BROOKLYN,1495,DAHILL ROAD,1495 DAHILL ROAD,08753,Alteration,Objections,2026-03-27T04:00:00.000Z,2026-04-09T22:48:08.000Z,"1 Family | Cellar, Floor Number(s) 1 through 2",177345,N/A,N/A,N/A,037138,40.611439,-73.97454,311,44,440,Mapleton-Midwood (West),NYC DOB NOW Build Job Application Filings
dob-now-M01222796-P2,M01222796-P2,MANHATTAN,15,BROAD STREET,15 BROAD STREET,10031,Alteration,Chief Plan Examiner/ Assistant Chief Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-04-15T05:29:16.000Z,Other | Floor Number(s) 031 through 031,115360,"AKAM ASSOCIATES, INC.","AKAM ASSOCIATES, INC.","AKAM ASSOCIATES, INC.",033751,40.70666,-74.010943,101,01,7,Financial District-Battery Park City,NYC DOB NOW Build Job Application Filings
dob-now-M01222796-P1,M01222796-P1,MANHATTAN,15,BROAD STREET,15 BROAD STREET,10031,Alteration,Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-03-27T21:14:32.000Z,Other | Floor Number(s) 031 through 031,36000,"AKAM ASSOCIATES, INC.","AKAM ASSOCIATES, INC.","AKAM ASSOCIATES, INC.",033751,40.70666,-74.010943,101,01,7,Financial District-Battery Park City,NYC DOB NOW Build Job Application Filings
dob-now-M01379471-I1,M01379471-I1,MANHATTAN,15,CLIFF STREET,15 CLIFF STREET,10310,Alteration,Permit Entire,2026-03-27T04:00:00.000Z,2026-04-03T16:21:11.000Z,Other,0,Not Applicable,Not Applicable,Not Applicable,007617,40.708143,-74.00545,101,01,1502,Financial District-Battery Park City,NYC DOB NOW Build Job Application Filings
dob-now-M01375850-I1,M01375850-I1,MANHATTAN,15,EAST   26 STREET,15 EAST   26 STREET,33605,Alteration,Approved,2026-03-27T04:00:00.000Z,2026-04-01T18:38:21.000Z,Other | Floor Number(s) 4 through 5,5689312.2,Rockrose Development Corp,Rockrose Development Corp,Rockrose Development Corp,024437,40.743119,-73.987387,105,03,56,Midtown South-Flatiron-Union Square,NYC DOB NOW Build Job Application Filings
dob-now-M01375850-S2,M01375850-S2,MANHATTAN,15,EAST   26 STREET,15 EAST   26 STREET,30022,Alteration,QA Failed,2026-03-27T04:00:00.000Z,2026-04-01T03:36:19.000Z,Other | Floor Number(s) 4 through 5,273435.2,Rockrose Development Corp,Rockrose Development Corp,Rockrose Development Corp,109305,40.743119,-73.987387,105,03,56,Midtown South-Flatiron-Union Square,NYC DOB NOW Build Job Application Filings
dob-now-M01375850-S1,M01375850-S1,MANHATTAN,15,EAST   26 STREET,15 EAST   26 STREET,30022,Alteration,QA Failed,2026-03-27T04:00:00.000Z,2026-04-01T01:51:11.000Z,Other | Floor Number(s) 4 through 5,1696821,Rockrose Development Corp,Rockrose Development Corp,Rockrose Development Corp,109305,40.743119,-73.987387,105,03,56,Midtown South-Flatiron-Union Square,NYC DOB NOW Build Job Application Filings
dob-now-M01374941-S1,M01374941-S1,MANHATTAN,15,UNION SQUARE WEST,15 UNION SQUARE WEST,10001,Alteration,Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-04-09T15:55:30.000Z,Other | Floor Number(s) 2 through 2,35000,PR,PR,PR,086168,40.735656,-73.991398,105,02,52,Midtown South-Flatiron-Union Square,NYC DOB NOW Build Job Application Filings
dob-now-M01374941-I1,M01374941-I1,MANHATTAN,15,UNION SQUARE WEST,15 UNION SQUARE WEST,10033,Alteration,Approved,2026-03-27T04:00:00.000Z,2026-04-10T05:48:15.000Z,Other | Floor Number(s) 2 through 2,50000,PR,PR,PR,030467,40.735656,-73.991398,105,02,52,Midtown South-Flatiron-Union Square,NYC DOB NOW Build Job Application Filings
dob-now-B01377358-I1,B01377358-I1,BROOKLYN,150,55 STREET,150 55 STREET,10001,Alteration,Approved,2026-03-27T04:00:00.000Z,2026-04-13T22:31:16.000Z,Other | Floor Number(s) 004 through 004,3500000,NYU LANGONE MEDICAL CENTER,NYU LANGONE MEDICAL CENTER,NYU LANGONE MEDICAL CENTER,041310,40.647416,-74.021715,307,38,22,Sunset Park (West),NYC DOB NOW Build Job Application Filings
dob-now-B01371313-S1,B01371313-S1,BROOKLYN,150,55 STREET,150 55 STREET,10001,Alteration,Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-03-31T16:19:14.000Z,Other | Floor Number(s) 1 through 1,100000,NYU LANGONE MEDICAL CENTER,NYU LANGONE MEDICAL CENTER,NYU LANGONE MEDICAL CENTER,093860,40.647416,-74.021715,307,38,22,Sunset Park (West),NYC DOB NOW Build Job Application Filings
dob-now-B01371459-S1,B01371459-S1,BROOKLYN,150,55 STREET,150 55 STREET,10001,Alteration,Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-03-31T16:15:49.000Z,Other | Floor Number(s) 1 through 1,25000,NYU LANGONE MEDICAL CENTER,NYU LANGONE MEDICAL CENTER,NYU LANGONE MEDICAL CENTER,093860,40.647416,-74.021715,307,38,22,Sunset Park (West),NYC DOB NOW Build Job Application Filings
dob-now-B01371459-S2,B01371459-S2,BROOKLYN,150,55 STREET,150 55 STREET,10001,Alteration,Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-03-31T16:16:13.000Z,"Other | Cellar, Floor Number(s) 1 through 1",200000,NYU LANGONE MEDICAL CENTER,NYU LANGONE MEDICAL CENTER,NYU LANGONE MEDICAL CENTER,093860,40.647416,-74.021715,307,38,22,Sunset Park (West),NYC DOB NOW Build Job Application Filings
dob-now-B01371459-I1,B01371459-I1,BROOKLYN,150,55 STREET,150 55 STREET,10013,Alteration,Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-03-31T16:13:05.000Z,Other | Floor Number(s) 1 through 1,125000,NYU LANGONE MEDICAL CENTER,NYU LANGONE MEDICAL CENTER,NYU LANGONE MEDICAL CENTER,035394,40.647416,-74.021715,307,38,22,Sunset Park (West),NYC DOB NOW Build Job Application Filings
dob-now-B01371313-S3,B01371313-S3,BROOKLYN,150,55 STREET,150 55 STREET,10001,Alteration,Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-03-31T16:15:04.000Z,Other | Floor Number(s) 1 through 1,150000,NYU LANGONE MEDICAL CENTER,NYU LANGONE MEDICAL CENTER,NYU LANGONE MEDICAL CENTER,093860,40.647416,-74.021715,307,38,22,Sunset Park (West),NYC DOB NOW Build Job Application Filings
dob-now-B01371313-S2,B01371313-S2,BROOKLYN,150,55 STREET,150 55 STREET,10001,Alteration,Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-03-31T16:13:51.000Z,Other | Floor Number(s) 001 through 001,50000,NYU LANGONE MEDICAL CENTER,NYU LANGONE MEDICAL CENTER,NYU LANGONE MEDICAL CENTER,093860,40.647416,-74.021715,307,38,22,Sunset Park (West),NYC DOB NOW Build Job Application Filings
dob-now-S01379268-I1,S01379268-I1,STATEN ISLAND,150,DUDLEY AVENUE,150 DUDLEY AVENUE,11355,Alteration,Permit Entire,2026-03-27T04:00:00.000Z,2026-04-01T19:05:06.000Z,1 Family | Open Space,21000,Innospark Design,Innospark Design,Innospark Design,027375,40.615541,-74.101811,501,49,47,West New Brighton-Silver Lake-Grymes Hill,NYC DOB NOW Build Job Application Filings
dob-now-M01340993-I1,M01340993-I1,MANHATTAN,150,RIVERSIDE DRIVE,150 RIVERSIDE DRIVE,07927,Alteration,Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-04-07T22:40:18.000Z,"Other | Cellar, Floor Number(s) 001 through 001, Roof, Roof, Sub-Cellar",227612,THE RIVERSIDE PREMIER REHABILITATIO,THE RIVERSIDE PREMIER REHABILITATIO,THE RIVERSIDE PREMIER REHABILITATIO,043894,40.790706,-73.979784,107,06,175,Upper West Side (Central),NYC DOB NOW Build Job Application Filings
dob-now-M01341029-I1,M01341029-I1,MANHATTAN,150,RIVERSIDE DRIVE,150 RIVERSIDE DRIVE,07927,Alteration,Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-04-04T00:38:43.000Z,Other | Cellar,19800,THE RIVERSIDE PREMIER REHABILITATIO,THE RIVERSIDE PREMIER REHABILITATIO,THE RIVERSIDE PREMIER REHABILITATIO,064215,40.790706,-73.979784,107,06,175,Upper West Side (Central),NYC DOB NOW Build Job Application Filings
dob-now-M01341001-I1,M01341001-I1,MANHATTAN,150,RIVERSIDE DRIVE,150 RIVERSIDE DRIVE,07927,Alteration,Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-04-04T00:03:20.000Z,"Other | Cellar, Floor Number(s) 001 through 015, Roof, Roof, Sub-Cellar",577500,THE RIVERSIDE PREMIER REHABILITATIO,THE RIVERSIDE PREMIER REHABILITATIO,THE RIVERSIDE PREMIER REHABILITATIO,064215,40.790706,-73.979784,107,06,175,Upper West Side (Central),NYC DOB NOW Build Job Application Filings
dob-now-M01341035-I1,M01341035-I1,MANHATTAN,150,RIVERSIDE DRIVE,150 RIVERSIDE DRIVE,07927,Alteration,Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-03-30T21:24:40.000Z,Other | Cellar,300000,THE RIVERSIDE PREMIER REHABILITATIO,THE RIVERSIDE PREMIER REHABILITATIO,THE RIVERSIDE PREMIER REHABILITATIO,064215,40.790706,-73.979784,107,06,175,Upper West Side (Central),NYC DOB NOW Build Job Application Filings
dob-now-Q01375793-S1,Q01375793-S1,QUEENS,150-20,134 STREET,150-20 134 STREET,10018,Alteration,Approved,2026-03-27T04:00:00.000Z,2026-04-03T22:56:44.000Z,Other | Floor Number(s) 001 through 001,500000,NYCDEP,NYCDEP,NYCDEP,101163,40.662964,-73.806765,410,31,716,John F. Kennedy International Airport,NYC DOB NOW Build Job Application Filings
dob-now-Q01375793-I1,Q01375793-I1,QUEENS,150-20,134 STREET,150-20 134 STREET,10018,Alteration,Approved,2026-03-27T04:00:00.000Z,2026-04-01T03:05:01.000Z,"Other | Cellar, Floor Number(s) 001 through 001, Roof",10000000,NYCDEP,NYCDEP,NYCDEP,101163,40.662964,-73.806765,410,31,716,John F. Kennedy International Airport,NYC DOB NOW Build Job Application Filings
dob-now-M01315420-I1,M01315420-I1,MANHATTAN,151,ALLEN STREET,151 ALLEN STREET,11565,Alteration,Approved,2026-03-27T04:00:00.000Z,2026-03-30T22:28:05.000Z,Other | Floor Number(s) 001 through 001,32500,PR,PR,PR,039686,40.720763,-73.989585,103,01,3601,Lower East Side,NYC DOB NOW Build Job Application Filings
dob-now-M01332408-I1,M01332408-I1,MANHATTAN,151,ATTORNEY STREET,151 ATTORNEY STREET,10011,Alteration,Objections,2026-03-27T04:00:00.000Z,2026-04-13T07:46:09.000Z,"Other | Cellar, Floor Number(s) 001 through 001, Mezzanine 001 through 002, Roof",149100,Immobiliare,Immobiliare,Immobiliare,019760,40.720326,-73.983477,103,02,2201,Lower East Side,NYC DOB NOW Build Job Application Filings
dob-now-M01299550-I1,M01299550-I1,MANHATTAN,151,WEST   34 STREET,151 WEST   34 STREET,10016,Alteration,Permit Entire,2026-03-27T04:00:00.000Z,2026-04-02T00:28:47.000Z,Other | Floor Number(s) 1 through 1,1638192.6,MACY'S INC.,MACY'S INC.,MACY'S INC.,040423,40.749962,-73.988166,105,03,109,Midtown-Times Square,NYC DOB NOW Build Job Application Filings
dob-now-M01371281-I1,M01371281-I1,MANHATTAN,151,WOOSTER STREET,151 WOOSTER STREET,11235,Alteration,OnHold-NoGoodCheck,2026-03-27T04:00:00.000Z,2026-04-02T13:31:55.000Z,"Other | Cellar, Ground Floor, Roof",85000,PREMIER EQUITIES,PREMIER EQUITIES,PREMIER EQUITIES,095837,40.726044,-73.999553,102,01,49,SoHo-Little Italy-Hudson Square,NYC DOB NOW Build Job Application Filings
dob-now-X01360088-I1,X01360088-I1,BRONX,1510,UNIONPORT ROAD,1510 UNIONPORT ROAD,12569,Alteration,Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-03-31T19:12:58.000Z,"Other | Lobby, Open Space",212000,Private Owner,N/A,N/A,079413,40.836222,-73.856314,209,18,21002,Parkchester,NYC DOB NOW Build Job Application Filings
dob-now-X01360091-I1,X01360091-I1,BRONX,1514,UNIONPORT ROAD,1514 UNIONPORT ROAD,12569,Alteration,Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-04-14T17:26:26.000Z,"Other | Lobby, Open Space",213000,Private Owner,N/A,N/A,079413,40.83628,-73.856397,209,18,21002,Parkchester,NYC DOB NOW Build Job Application Filings
dob-now-B00830321-Z2,B00830321-Z2,BROOKLYN,1515,CARROLL STREET,1515 CARROLL STREET,11706,New Building,Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-04-01T23:35:54.000Z,"Other | Cellar-SO-9951-B00830321-I1, Cellar-SO-6647-B00830321-I1, Floor Number(s)-1-SO-3383-B00830321-I1, Fl",0,PR,PR,PR,097789,40.666413,-73.936494,309,35,35302,Crown Heights (South),NYC DOB NOW Build Job Application Filings
dob-now-B01032487-S5,B01032487-S5,BROOKLYN,1517,MERMAID AVENUE,1517 MERMAID AVENUE,11235,New Building,Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-03-31T00:06:28.000Z,"Other | Floor Number(s) 1 through 8, Roof",0,B. WARRANTY HOME CONST,B. WARRANTY HOME CONST,B. WARRANTY HOME CONST,083057,40.576837,-73.982933,313,47,348,Coney Island-Sea Gate,NYC DOB NOW Build Job Application Filings
dob-now-X01366351-S3,X01366351-S3,BRONX,1517,ROSEDALE AVENUE,1517 ROSEDALE AVENUE,11801,New Building,Chief Plan Examiner/ Assistant Chief Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-04-14T23:35:30.000Z,"3 Family | Floor Number(s)-3-SO-1279-X01366351-I1, Floor Number(s)-2-SO-3603-X01366351-I1, Floor Number(s)-1-SO",0,Phantom and Z Capital LLC,Phantom and Z Capital LLC,Phantom and Z Capital LLC,108777,40.838308,-73.870068,209,17,218,Soundview-Bruckner-Bronx River,NYC DOB NOW Build Job Application Filings
dob-now-X01366351-S1,X01366351-S1,BRONX,1517,ROSEDALE AVENUE,1517 ROSEDALE AVENUE,11801,New Building,Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-04-10T22:49:10.000Z,3 Family | Cellar-SO-6837-X01366351-I1,0,Phantom and Z Capital LLC,Phantom and Z Capital LLC,Phantom and Z Capital LLC,108777,40.838308,-73.870068,209,17,218,Soundview-Bruckner-Bronx River,NYC DOB NOW Build Job Application Filings
dob-now-B01270562-P1,B01270562-P1,BROOKLYN,152,ASHLAND PLACE,152 ASHLAND PLACE,10003,Alteration CO,Objections,2026-03-27T04:00:00.000Z,2026-04-07T23:07:43.000Z,Other,10005,RXR LIU PII DEVELOPER TRS LLC,RXR LIU PII DEVELOPER TRS LLC,RXR LIU PII DEVELOPER TRS LLC,030312,40.690978,-73.978811,302,35,3101,Fort Greene,NYC DOB NOW Build Job Application Filings
dob-now-Q01170648-P3,Q01170648-P3,QUEENS,152-21,ROOSEVELT AVENUE,152-21 ROOSEVELT AVENUE,11354,Alteration CO,Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-03-30T20:23:46.000Z,2 Family,866076,PR,PR,PR,090920,40.76411,-73.81249,407,20,1155,Murray Hill-Broadway Flushing,NYC DOB NOW Build Job Application Filings
dob-now-X01325710-I1,X01325710-I1,BRONX,1521,UNIONPORT ROAD,1521 UNIONPORT ROAD,12569,Alteration,Objections,2026-03-27T04:00:00.000Z,2026-04-14T17:29:41.000Z,Other | Ground Floor,80950,Private Owner,N/A,N/A,079413,40.836533,-73.856815,209,18,212,Parkchester,NYC DOB NOW Build Job Application Filings
dob-now-M01364183-S3,M01364183-S3,MANHATTAN,1522,1 AVENUE,1522 1 AVENUE,11218,Alteration,Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-03-30T22:22:54.000Z,"Other | Floor Number(s) 1 through 1, Floor Number(s) 3 through 3, Floor Number(s) 7 through 7",0,EXTELL DEVELOPMENT,EXTELL DEVELOPMENT,EXTELL DEVELOPMENT,072540,40.772632,-73.952462,108,05,13603,Upper East Side-Yorkville,NYC DOB NOW Build Job Application Filings
dob-now-M01364183-S2,M01364183-S2,MANHATTAN,1522,1 AVENUE,1522 1 AVENUE,10041,Alteration,Approved,2026-03-27T04:00:00.000Z,2026-03-31T00:56:58.000Z,"Other | Floor Number(s) 1 through 1, Floor Number(s) 3 through 3",0,EXTELL DEVELOPMENT,EXTELL DEVELOPMENT,EXTELL DEVELOPMENT,090310,40.772632,-73.952462,108,05,13603,Upper East Side-Yorkville,NYC DOB NOW Build Job Application Filings
dob-now-M01364183-S1,M01364183-S1,MANHATTAN,1522,1 AVENUE,1522 1 AVENUE,10038,Alteration,Approved,2026-03-27T04:00:00.000Z,2026-04-02T18:03:03.000Z,"Other | Floor Number(s) 7 through 7, Floor Number(s) 1 through 1, Floor Number(s) 3 through 3",0,EXTELL DEVELOPMENT,EXTELL DEVELOPMENT,EXTELL DEVELOPMENT,098918,40.772632,-73.952462,108,05,13603,Upper East Side-Yorkville,NYC DOB NOW Build Job Application Filings
dob-now-M01364197-S2,M01364197-S2,MANHATTAN,1522,1 AVENUE,1522 1 AVENUE,10041,Alteration,Approved,2026-03-27T04:00:00.000Z,2026-04-01T18:59:53.000Z,"Other | Floor Number(s) 2 through 2, Floor Number(s) 4 through 5, Sub-cellar #1, Sub-cellar #2",0,EXTELL DEVELOPMENT,EXTELL DEVELOPMENT,EXTELL DEVELOPMENT,090310,40.772632,-73.952462,108,05,13603,Upper East Side-Yorkville,NYC DOB NOW Build Job Application Filings
dob-now-M01364183-I1,M01364183-I1,MANHATTAN,1522,1 AVENUE,1522 1 AVENUE,10003,Alteration,Approved,2026-03-27T04:00:00.000Z,2026-04-03T17:23:45.000Z,"Other | Floor Number(s) 1 through 1, Floor Number(s) 3 through 3, Floor Number(s) 7 through 7",13241000,EXTELL DEVELOPMENT,EXTELL DEVELOPMENT,EXTELL DEVELOPMENT,024633,40.772632,-73.952462,108,05,13603,Upper East Side-Yorkville,NYC DOB NOW Build Job Application Filings
dob-now-M01364197-I1,M01364197-I1,MANHATTAN,1522,1 AVENUE,1522 1 AVENUE,10003,Alteration,Approved,2026-03-27T04:00:00.000Z,2026-03-27T20:57:40.000Z,"Other | Floor Number(s) 2 through 2, Floor Number(s) 4 through 5, Sub-cellar #1, Sub-cellar #2",17732000,EXTELL DEVELOPMENT,EXTELL DEVELOPMENT,EXTELL DEVELOPMENT,024633,40.772632,-73.952462,108,05,13603,Upper East Side-Yorkville,NYC DOB NOW Build Job Application Filings
dob-now-M01364197-S1,M01364197-S1,MANHATTAN,1522,1 AVENUE,1522 1 AVENUE,10038,Alteration,Approved,2026-03-27T04:00:00.000Z,2026-03-31T00:25:35.000Z,"Other | Floor Number(s) 4 through 5, Floor Number(s) 2 through 2, Sub-cellar #2",0,EXTELL DEVELOPMENT,EXTELL DEVELOPMENT,EXTELL DEVELOPMENT,098918,40.772632,-73.952462,108,05,13603,Upper East Side-Yorkville,NYC DOB NOW Build Job Application Filings
dob-now-M01364197-S3,M01364197-S3,MANHATTAN,1522,1 AVENUE,1522 1 AVENUE,11218,Alteration,Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-04-01T01:49:59.000Z,Other | Floor Number(s) 4 through 4,0,EXTELL DEVELOPMENT,EXTELL DEVELOPMENT,EXTELL DEVELOPMENT,072540,40.772632,-73.952462,108,05,13603,Upper East Side-Yorkville,NYC DOB NOW Build Job Application Filings
dob-now-B01361090-S8,B01361090-S8,BROOKLYN,1533,NEW YORK AVENUE,1533 NEW YORK AVENUE,07410,New Building,Objections,2026-03-27T04:00:00.000Z,2026-04-13T19:03:44.000Z,Other | Ground Floor,0,BLACK STEEL DEVELOPERS,BLACK STEEL DEVELOPERS,BLACK STEEL DEVELOPERS,030453,40.635349,-73.944994,317,45,784,East Flatbush-Farragut,NYC DOB NOW Build Job Application Filings
dob-now-S01358029-S3,S01358029-S3,STATEN ISLAND,1534,VICTORY BOULEVARD,1534 VICTORY BOULEVARD,10001,Alteration,Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-03-30T23:04:15.000Z,Other | Floor Number(s) 001 through 001,66140,1360 HYLAN BLVD LLC,1360 HYLAN BLVD LLC,1360 HYLAN BLVD LLC,069460,40.613701,-74.114548,501,49,16901,Westerleigh-Castleton Corners,NYC DOB NOW Build Job Application Filings
dob-now-S01358029-S1,S01358029-S1,STATEN ISLAND,1534,VICTORY BOULEVARD,1534 VICTORY BOULEVARD,10001,Alteration,Objections,2026-03-27T04:00:00.000Z,2026-04-03T16:35:48.000Z,"Other | Cellar, Floor Number(s) 1 through 1, Roof",798853,1360 HYLAN BLVD LLC,1360 HYLAN BLVD LLC,1360 HYLAN BLVD LLC,069460,40.613701,-74.114548,501,49,16901,Westerleigh-Castleton Corners,NYC DOB NOW Build Job Application Filings
dob-now-S01358029-I1,S01358029-I1,STATEN ISLAND,1534,VICTORY BOULEVARD,1534 VICTORY BOULEVARD,11501,Alteration,Plan Examiner Review,2026-03-27T04:00:00.000Z,2026-03-31T18:15:29.000Z,"Other | Floor Number(s) 001 through 001, Roof",1332987,1360 HYLAN BLVD LLC,1360 HYLAN BLVD LLC,1360 HYLAN BLVD LLC,024105,40.613701,-74.114548,501,49,16901,Westerleigh-Castleton Corners,NYC DOB NOW Build Job Application Filings
dob-now-S01358029-S2,S01358029-S2,STATEN ISLAND,1534,VICTORY BOULEVARD,1534 VICTORY BOULEVARD,10001,Alteration,Objections,2026-03-27T04:00:00.000Z,2026-04-03T16:36:21.000Z,"Other | Cellar, Floor Number(s) 001 through 001, Roof",567437,1360 HYLAN BLVD LLC,1360 HYLAN BLVD LLC,1360 HYLAN BLVD LLC,069460,40.613701,-74.114548,501,49,16901,Westerleigh-Castleton Corners,NYC DOB NOW Build Job Application Filings
dob-now-M01358120-S3,M01358120-S3,MANHATTAN,154,BROOME STREET,154 BROOME STREET,10036,Alteration,Objections,2026-03-27T04:00:00.000Z,2026-04-07T16:31:54.000Z,"Other | Cellar, Floor Number(s) 1 through 4, Floor Number(s) 6 through 6, Floor Number(s) 9 through 9, Floor",319664.72,NEW YORK CITY HOUSING AUTHORITY,NEW YORK CITY HOUSING AUTHORITY,NEW YORK CITY HOUSING AUTHORITY,086043,40.716415,-73.984575,103,01,1402,Lower East Side,NYC DOB NOW Build Job Application Filings
dob-now-M01358120-S4,M01358120-S4,MANHATTAN,154,BROOME STREET,154 BROOME STREET,10036,Alteration,Objections,2026-03-27T04:00:00.000Z,2026-04-07T16:31:22.000Z,"Other | Facade, Roof",3052126.3,NEW YORK CITY HOUSING AUTHORITY,NEW YORK CITY HOUSING AUTHORITY,NEW YORK CITY HOUSING AUTHORITY,037428,40.716415,-73.984575,103,01,1402,Lower East Side,NYC DOB NOW Build Job Application Filings
dob-now-X01323412-I1,X01323412-I1,BRONX,1554,UNIONPORT ROAD,1554 UNIONPORT ROAD,10001,Alteration,Objections,2026-03-27T04:00:00.000Z,2026-04-08T17:03:23.000Z,Other | Roof,429760,Private Owner,N/A,N/A,102029,40.837413,-73.85827,209,18,21002,Parkchester,NYC DOB NOW Build Job Application Filings
dob-now-M01306771-P1,M01306771-P1,MANHATTAN,156,5 AVENUE,156 5 AVENUE,10119,Alteration,Approved,2026-03-27T04:00:00.000Z,2026-03-31T00:54:49.000Z,Other | Floor Number(s) 3 through 4,174999.96,HRC CORPORATION,HRC CORPORATION,HRC CORPORATION,092491,40.739768,-73.990892,105,03,54,Midtown South-Flatiron-Union Square,NYC DOB NOW Build Job Application Filings
dob-now-M01143496-P4,M01143496-P4,MANHATTAN,156,CHAMBERS STREET,156 CHAMBERS STREET,10018,Alteration CO,Approved,2026-03-27T04:00:00.000Z,2026-03-31T18:30:42.000Z,Other | Cellar-SO-5466-M01143496-I1,12650,MAROB MANAGEMENT CORP,MAROB MANAGEMENT CORP,MAROB MANAGEMENT CORP,038964,40.715973,-74.010259,101,01,21,Tribeca-Civic Center,NYC DOB NOW Build Job Application Filings
